cellid,enbrnc,xarfcn,unit,band,fc,signal,lat,lon,rsrq,ss,WindGust,Pressure,Precip
5125645,20022,876,2,2,1957.6,-85,39.0337394,-94.5762818,-12,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337221,-94.5762926,-9,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337167,-94.5762957,-11,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-89,39.033734,-94.576286,-15,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337413,-94.5762805,-12,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-85,39.0337398,-94.5762868,-14,31,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337252,-94.5762876,-11,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-92,39.0337575,-94.5762853,-11,26,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-85,39.0337254,-94.576298,-11,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337411,-94.5762807,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337401,-94.5762823,-15,31,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337408,-94.5762813,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337409,-94.5762812,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-89,39.0337409,-94.5762813,-10,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-89,39.0337408,-94.5762814,-10,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337408,-94.5762814,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337408,-94.5762814,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337408,-94.5762814,-14,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337408,-94.5762815,-13,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337408,-94.5762815,-15,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337407,-94.5762815,-15,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337416,-94.5762809,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337409,-94.5762812,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337407,-94.5762813,-10,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337272,-94.5762909,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337288,-94.5762911,-11,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337341,-94.5762884,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337345,-94.5762874,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337302,-94.5762904,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337273,-94.5762976,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337207,-94.5762959,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337282,-94.5762918,-12,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337134,-94.5763074,-13,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337222,-94.5762983,-14,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337213,-94.5762968,-14,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-89,39.0337212,-94.5762963,-11,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337284,-94.5762917,-14,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337284,-94.5762916,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-89,39.0337344,-94.5762833,-9,26,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337401,-94.5762823,-11,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337397,-94.5762825,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337395,-94.5762825,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-85,39.0337401,-94.5762821,-12,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-85,39.0337394,-94.5762825,-12,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337391,-94.5762826,-14,31,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.033739,-94.5762827,-10,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337391,-94.5762827,-13,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337399,-94.5762815,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337392,-94.5762826,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337391,-94.5762828,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337391,-94.5762828,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337384,-94.5762839,-10,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337206,-94.576296,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-89,39.0337393,-94.5762806,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-89,39.0337394,-94.5762817,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337383,-94.5762848,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337405,-94.5762818,-13,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.033737,-94.5762853,-13,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.033726,-94.5762912,-12,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.033729,-94.5762895,-12,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337398,-94.5762822,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337383,-94.576284,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337395,-94.5762824,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762819,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337397,-94.5762819,-12,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337397,-94.5762821,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.576282,-13,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.576282,-13,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.576282,-13,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762819,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762819,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337399,-94.5762819,-14,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337399,-94.5762819,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337399,-94.5762819,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337399,-94.5762819,-13,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762819,-11,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762819,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762819,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.576282,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.576282,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.576282,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337398,-94.576282,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337398,-94.576282,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.576282,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.576282,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337399,-94.5762819,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.03374,-94.5762818,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.03374,-94.5762818,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.03374,-94.5762817,-9,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.03374,-94.5762817,-9,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.03374,-94.5762817,-13,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.03374,-94.5762817,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.03374,-94.5762818,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337403,-94.5762816,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337399,-94.5762818,-11,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337399,-94.5762819,-15,31,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762819,-15,31,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337399,-94.5762818,-10,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337399,-94.5762818,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337446,-94.5762868,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337416,-94.5762835,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762815,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337394,-94.5762811,-15,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762816,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337399,-94.5762817,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337373,-94.5762846,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337391,-94.5762827,-11,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337398,-94.5762819,-9,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.03374,-94.5762818,-9,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-90,39.03374,-94.5762818,-9,26,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-90,39.03374,-94.5762818,-9,26,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.033745,-94.576287,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337454,-94.5762874,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-88,39.0337394,-94.5762813,-10,28,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-87,39.0337398,-94.5762817,-12,29,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337399,-94.5762818,-13,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337399,-94.5762818,-13,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-86,39.0337399,-94.5762818,-13,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-90,39.0337249,-94.5762975,-8,26,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-90,39.0337218,-94.5762966,-8,26,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-90,39.0337417,-94.5762808,-11,27,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-95,39.0337686,-94.5762625,-11,24,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-104,39.0337271,-94.5762809,-9,19,0,28.85,0.2
10118668,39526,876,52,2,1957.6,-106,39.0337625,-94.5767705,-14,21,0,28.85,0.2
10108930,39488,66611,160,66,2127.5,-107,39.0337691,-94.5767768,-15,21,0,28.85,0.2
10108930,39488,66611,160,66,2127.5,-107,39.0337773,-94.5767359,-15,22,0,28.85,0.2
10108930,39488,66611,160,66,2127.5,-105,39.0337367,-94.5766508,-17,22,0,28.85,0.2
10108930,39488,66611,160,66,2127.5,-116,39.0337638,-94.5767965,-15,17,0,28.85,0.2
10108930,39488,66611,160,66,2127.5,-117,39.0337692,-94.5766477,-13,15,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-85,39.0331212,-94.5757414,-10,30,0,28.85,0.2
5125645,20022,876,2,2,1957.6,-85,39.033129,-94.575768,-10,30,0,28.85,0.2
10118668,39526,876,52,2,1957.6,-73,39.0384428,-94.582401,-12,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-78,39.0411066,-94.5879201,-13,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-77,39.041108,-94.5879166,-11,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-77,39.0410807,-94.587965,-11,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-80,39.0410818,-94.5879295,-9,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-80,39.0410335,-94.587987,-11,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-80,39.0410059,-94.5880314,-11,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-82,39.0409948,-94.588039,-13,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-79,39.0409878,-94.5880496,-10,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-81,39.0410758,-94.5879649,-15,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-83,39.0410655,-94.5879845,-11,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-83,39.0410654,-94.5879859,-11,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-81,39.0410646,-94.5879444,-11,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-82,39.0410367,-94.5880226,-13,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-79,39.0410381,-94.588019,-12,31,0,28.85,0.2
9844236,38454,876,70,2,1957.6,-81,39.0410343,-94.5880329,-13,31,0,28.85,0.2
10118667,39526,876,462,2,1957.6,-71,39.0421882,-94.5879897,-14,31,0,28.85,0.2
10118667,39526,876,462,2,1957.6,-71,39.0421952,-94.5870536,-10,31,0,28.85,0.2
10118667,39526,876,462,2,1957.6,-71,39.0421963,-94.5870533,-10,31,0,28.85,0.2
10118667,39526,876,462,2,1957.6,-71,39.0421882,-94.5879897,-14,31,0,28.85,0.2
10118667,39526,876,462,2,1957.6,-71,39.0421952,-94.5870536,-10,31,0,28.85,0.2
10118667,39526,876,462,2,1957.6,-71,39.0421963,-94.5870533,-10,31,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-110,39.0567329,-94.5862023,-16,20,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-113,39.0567336,-94.586202,-16,18,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-112,39.0567329,-94.5862031,-16,19,0,28.85,0.2
10118667,39526,876,462,2,1957.6,-71,39.0421882,-94.5879897,-14,31,0,28.85,0.2
10118667,39526,876,462,2,1957.6,-71,39.0421952,-94.5870536,-10,31,0,28.85,0.2
10118667,39526,876,462,2,1957.6,-71,39.0421963,-94.5870533,-10,31,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-110,39.0567329,-94.5862023,-16,20,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-113,39.0567336,-94.586202,-16,18,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-112,39.0567329,-94.5862031,-16,19,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-90,39.0642664,-94.5853202,-14,29,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-90,39.0642461,-94.585315,-14,29,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-81,39.0640875,-94.5854791,-11,31,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-83,39.0638198,-94.5856317,-7,29,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-82,39.0638173,-94.5856062,-12,31,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-88,39.0637768,-94.5855848,-11,28,0,28.85,0.2
5122562,20010,66611,445,66,2127.5,-85,39.062616,-94.5860612,-12,30,0,28.85,0.2
8792588,34346,876,400,2,1957.6,-90,39.0614461,-94.5872151,-7,25,0,28.85,0.2
8792588,34346,876,400,2,1957.6,-94,39.061437,-94.5872229,-13,26,0,28.85,0.2
8792588,34346,876,400,2,1957.6,-95,39.0614664,-94.587176,-11,24,0,28.85,0.2
8792588,34346,876,400,2,1957.6,-94,39.0615237,-94.5872068,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615235,-94.5872058,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615237,-94.5872068,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615235,-94.5872058,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615166,-94.5872078,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615164,-94.5872071,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635197,-94.5857244,-13,27,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0635931,-94.5857479,-12,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.0635824,-94.5857451,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.063586,-94.5857438,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-91,39.0635936,-94.585743,-10,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635935,-94.585759,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635913,-94.5857729,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635645,-94.5858532,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635637,-94.5858521,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635627,-94.5858506,-16,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-88,39.0635615,-94.5858477,-13,29,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615237,-94.5872068,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615235,-94.5872058,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615166,-94.5872078,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615164,-94.5872071,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635197,-94.5857244,-13,27,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0635931,-94.5857479,-12,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.0635824,-94.5857451,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.063586,-94.5857438,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-91,39.0635936,-94.585743,-10,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635935,-94.585759,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635913,-94.5857729,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635645,-94.5858532,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635637,-94.5858521,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635627,-94.5858506,-16,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-88,39.0635615,-94.5858477,-13,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-112,39.0564069,-94.5861793,-18,19,0,28.79,0
5122562,20010,66611,445,66,2127.5,-111,39.0564028,-94.5862211,-19,21,0,28.79,0
5122562,20010,66611,445,66,2127.5,-112,39.0564002,-94.5862128,-20,20,0,28.79,0
9087500,35498,876,13,2,1957.6,-94,39.0491176,-94.5865565,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615237,-94.5872068,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615235,-94.5872058,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615166,-94.5872078,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615164,-94.5872071,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635197,-94.5857244,-13,27,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0635931,-94.5857479,-12,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.0635824,-94.5857451,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.063586,-94.5857438,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-91,39.0635936,-94.585743,-10,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635935,-94.585759,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635913,-94.5857729,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635645,-94.5858532,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635637,-94.5858521,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635627,-94.5858506,-16,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-88,39.0635615,-94.5858477,-13,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-112,39.0564069,-94.5861793,-18,19,0,28.79,0
5122562,20010,66611,445,66,2127.5,-111,39.0564028,-94.5862211,-19,21,0,28.79,0
5122562,20010,66611,445,66,2127.5,-112,39.0564002,-94.5862128,-20,20,0,28.79,0
9087500,35498,876,13,2,1957.6,-94,39.0491176,-94.5865565,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615237,-94.5872068,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615235,-94.5872058,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615166,-94.5872078,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615164,-94.5872071,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635197,-94.5857244,-13,27,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0635931,-94.5857479,-12,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.0635824,-94.5857451,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.063586,-94.5857438,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-91,39.0635936,-94.585743,-10,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635935,-94.585759,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635913,-94.5857729,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635645,-94.5858532,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635637,-94.5858521,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635627,-94.5858506,-16,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-88,39.0635615,-94.5858477,-13,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-112,39.0564069,-94.5861793,-18,19,0,28.79,0
5122562,20010,66611,445,66,2127.5,-111,39.0564028,-94.5862211,-19,21,0,28.79,0
5122562,20010,66611,445,66,2127.5,-112,39.0564002,-94.5862128,-20,20,0,28.79,0
9087500,35498,876,13,2,1957.6,-94,39.0491176,-94.5865565,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615237,-94.5872068,-14,26,0,28.79,0
8792588,34346,876,400,2,1957.6,-94,39.0615235,-94.5872058,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615166,-94.5872078,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0615164,-94.5872071,-15,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635197,-94.5857244,-13,27,0,28.79,0
5122562,20010,66611,445,66,2127.5,-90,39.0635931,-94.5857479,-12,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.0635824,-94.5857451,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-87,39.063586,-94.5857438,-13,30,0,28.79,0
5122562,20010,66611,445,66,2127.5,-91,39.0635936,-94.585743,-10,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635935,-94.585759,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-94,39.0635913,-94.5857729,-13,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635645,-94.5858532,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-95,39.0635637,-94.5858521,-14,26,0,28.79,0
5122562,20010,66611,445,66,2127.5,-93,39.0635627,-94.5858506,-16,28,0,28.79,0
5122562,20010,66611,445,66,2127.5,-88,39.0635615,-94.5858477,-13,29,0,28.79,0
5122562,20010,66611,445,66,2127.5,-112,39.0564069,-94.5861793,-18,19,0,28.79,0
5122562,20010,66611,445,66,2127.5,-111,39.0564028,-94.5862211,-19,21,0,28.79,0
5122562,20010,66611,445,66,2127.5,-112,39.0564002,-94.5862128,-20,20,0,28.79,0
9087500,35498,876,13,2,1957.6,-94,39.0491176,-94.5865565,-14,26,0,28.79,0
10118667,39526,876,462,2,1957.6,-71,39.0421882,-94.5879897,-14,31,0,28.84,0
10118667,39526,876,462,2,1957.6,-71,39.0421952,-94.5870536,-10,31,0,28.84,0
10118667,39526,876,462,2,1957.6,-71,39.0421963,-94.5870533,-10,31,0,28.84,0
5122562,20010,66611,445,66,2127.5,-110,39.0567329,-94.5862023,-16,20,0,28.84,0
5122562,20010,66611,445,66,2127.5,-113,39.0567336,-94.586202,-16,18,0,28.84,0
5122562,20010,66611,445,66,2127.5,-112,39.0567329,-94.5862031,-16,19,0,28.84,0
5122562,20010,66611,445,66,2127.5,-90,39.0642664,-94.5853202,-14,29,0,28.84,0
5122562,20010,66611,445,66,2127.5,-90,39.0642461,-94.585315,-14,29,0,28.84,0
5122562,20010,66611,445,66,2127.5,-81,39.0640875,-94.5854791,-11,31,0,28.84,0
5122562,20010,66611,445,66,2127.5,-83,39.0638198,-94.5856317,-7,29,0,28.84,0
5122562,20010,66611,445,66,2127.5,-82,39.0638173,-94.5856062,-12,31,0,28.84,0
5122562,20010,66611,445,66,2127.5,-88,39.0637768,-94.5855848,-11,28,0,28.84,0
5122562,20010,66611,445,66,2127.5,-85,39.062616,-94.5860612,-12,30,0,28.84,0
8792588,34346,876,400,2,1957.6,-90,39.0614461,-94.5872151,-7,25,0,28.84,0
8792588,34346,876,400,2,1957.6,-94,39.061437,-94.5872229,-13,26,0,28.84,0
8792588,34346,876,400,2,1957.6,-95,39.0614664,-94.587176,-11,24,0,28.84,0
8792588,34346,876,400,2,1957.6,-89,39.0615262,-94.5872014,-7,26,0,28.84,0
8792588,34346,876,400,2,1957.6,-97,39.0615093,-94.5872451,-8,23,0,28.84,0
8792588,34346,876,400,2,1957.6,-92,39.0615137,-94.5872345,-12,27,0,28.84,0
8792588,34346,876,400,2,1957.6,-83,39.061515,-94.5872232,-7,29,0,28.84,0
8792588,34346,876,400,2,1957.6,-82,39.06151,-94.5872836,-9,30,0,28.84,0
8792588,34346,876,400,2,1957.6,-82,39.0615102,-94.5872835,-7,29,0,28.84,0
8792588,34346,876,400,2,1957.6,-83,39.0615193,-94.5872045,-14,31,0,28.84,0
